species,lat,lon
Emys orbicularis,38.529999,-3.4
Emys orbicularis,38.529999,-1.8
Emys orbicularis,38.53,-3.4
Emys orbicularis,38.53,-3.86
Emys orbicularis,38.53,-3.29
Emys orbicularis,38.53,-3.63
Emys orbicularis,38.53,-4.32
Emys orbicularis,38.53,-1.8
Emys orbicularis,38.59,-6.07
Emys orbicularis,38.59,-6.07
Emys orbicularis,38.61,-4.67
Emys orbicularis,38.61,-4.9
Emys orbicularis,38.61,-4.78
Emys orbicularis,38.61,-7.22
Emys orbicularis,38.61,-4.55
Emys orbicularis,38.610001,-4.55
Emys orbicularis,38.610001,-7.22
Emys orbicularis,38.610001,-4.9
Emys orbicularis,38.610001,-4.78
Emys orbicularis,38.610001,-4.67
Emys orbicularis,38.619999,-3.75
Emys orbicularis,38.62,-3.75
Emys orbicularis,38.688512,-8.895195
Emys orbicularis,38.689711,26.727459
Emys orbicularis,38.7,-4.9
Emys orbicularis,38.7,-5.01
Emys orbicularis,38.7,-4.78
Emys orbicularis,38.7,-7.1
Emys orbicularis,38.7,-4.44
Emys orbicularis,38.700001,-4.78
Emys orbicularis,38.700001,-4.44
Emys orbicularis,38.700001,-7.1
Emys orbicularis,38.700001,-5.01
Emys orbicularis,38.700001,-4.9
Emys orbicularis,38.709999,-4.09
Emys orbicularis,38.71,-4.09
Emys orbicularis,38.718197,-9.148865
Emys orbicularis,38.753026,26.62847
Emys orbicularis,38.77,-6.18
Emys orbicularis,38.77,-6.18
Emys orbicularis,38.779999,-6.41
Emys orbicularis,38.78,-6.41
Emys orbicularis,38.79,-5.01
Emys orbicularis,38.79,-4.55
Emys orbicularis,38.790001,-4.55
Emys orbicularis,38.790001,-5.01
Emys orbicularis,38.799999,-4.44
Emys orbicularis,38.799999,-2.37
Emys orbicularis,38.8,-4.44
Emys orbicularis,38.8,-2.37
Emys orbicularis,38.81,22.51
Emys orbicularis,38.814548,48.900158
Emys orbicularis,38.819244,-0.019904
Emys orbicularis,38.820816,48.942196
Emys orbicularis,38.828707,48.877678
Emys orbicularis,38.85,-0.01
Emys orbicularis,38.85,22.5
Emys orbicularis,38.85,22.52
Emys orbicularis,38.85,22.49
Emys orbicularis,38.86,-0.06
Emys orbicularis,38.860001,-0.06
Emys orbicularis,38.870742,-0.065331
Emys orbicularis,38.886539,48.969469
Emys orbicularis,38.88742,48.925966
Emys orbicularis,38.889999,-4.44
Emys orbicularis,38.89,-4.44
Emys orbicularis,38.89714,48.836843
Emys orbicularis,38.908247,48.825557
Emys orbicularis,38.916387,48.840602
Emys orbicularis,38.92,20.88
Emys orbicularis,38.93,21.14
Emys orbicularis,38.95,-0.06
Emys orbicularis,38.95,-5.83
Emys orbicularis,38.95,-6.17
Emys orbicularis,38.95,-0.17
Emys orbicularis,38.950001,-0.17
Emys orbicularis,38.950001,-0.06
Emys orbicularis,38.950001,-6.17
Emys orbicularis,38.950001,-5.83
Emys orbicularis,38.97,-4.67
Emys orbicularis,38.970001,-4.67
Emys orbicularis,38.98,-3.98
Emys orbicularis,38.98,-4.21
Emys orbicularis,38.98,-4.33
Emys orbicularis,38.98,-4.44
Emys orbicularis,38.98,-4.44
Emys orbicularis,38.98,-4.33
Emys orbicularis,38.98,-4.21
Emys orbicularis,38.98,-3.98
Emys orbicularis,39.009651,-3.673259
Emys orbicularis,39.013065,-3.622732
Emys orbicularis,39.017295,48.682224
Emys orbicularis,39.025046,-3.765169
Emys orbicularis,39.04,-6.17
Emys orbicularis,39.04,-0.17
Emys orbicularis,39.04,-0.28
Emys orbicularis,39.04,20.76
Emys orbicularis,39.040001,-0.28
Emys orbicularis,39.040001,-0.17
Emys orbicularis,39.040001,-6.17
Emys orbicularis,39.06,-4.68
Emys orbicularis,39.06,-4.56
Emys orbicularis,39.060001,-4.68
Emys orbicularis,39.060001,-4.56
Emys orbicularis,39.060575,-3.692167
Emys orbicularis,39.07,-4.21
Emys orbicularis,39.07,-4.44
Emys orbicularis,39.07,-4.33
Emys orbicularis,39.07,-3.64
Emys orbicularis,39.07,-4.44
Emys orbicularis,39.07,-4.33
Emys orbicularis,39.07,-4.21
Emys orbicularis,39.07,-3.64
Emys orbicularis,39.076982,-3.672903
Emys orbicularis,39.092257,26.013953
Emys orbicularis,39.103876,26.296307
Emys orbicularis,39.11,26.19
Emys orbicularis,39.11,26.19
Emys orbicularis,39.11,26.19
Emys orbicularis,39.111572,-3.695947
Emys orbicularis,39.121393,-3.730775
Emys orbicularis,39.126264,-3.765071
Emys orbicularis,39.13,-0.28
Emys orbicularis,39.13,26.21
Emys orbicularis,39.13,26.21
Emys orbicularis,39.13,26.21
Emys orbicularis,39.13,26.21
Emys orbicularis,39.130001,-0.28
Emys orbicularis,39.139999,-6.74
Emys orbicularis,39.14,-6.74
Emys orbicularis,39.15,-4.68
Emys orbicularis,39.15,26.29
Emys orbicularis,39.15,26.29
Emys orbicularis,39.15,26.21
Emys orbicularis,39.150002,-4.68
Emys orbicularis,39.154818,-3.726489
Emys orbicularis,39.156537,-3.612713
Emys orbicularis,39.159874,-3.762391
Emys orbicularis,39.16,-3.98
Emys orbicularis,39.16,-4.22
Emys orbicularis,39.16,-4.33
Emys orbicularis,39.16,-3.75
Emys orbicularis,39.16,-3.64
Emys orbicularis,39.16,-4.33
Emys orbicularis,39.16,-4.22
Emys orbicularis,39.16,-3.98
Emys orbicularis,39.16,-3.75
Emys orbicularis,39.16,-3.64
Emys orbicularis,39.167704,-3.705237
Emys orbicularis,39.171219,-3.788796
Emys orbicularis,39.17431,-3.774474
Emys orbicularis,39.185542,-3.777333
Emys orbicularis,39.186091,26.277584
Emys orbicularis,39.19,26.29
Emys orbicularis,39.19,26.29
Emys orbicularis,39.196934,-3.741367
Emys orbicularis,39.2,26.21
Emys orbicularis,39.2,26.19
Emys orbicularis,39.2,26.27
Emys orbicularis,39.2,26.2
Emys orbicularis,39.2,26.21
Emys orbicularis,39.20266,9.411577
Emys orbicularis,39.204474,16.216312
Emys orbicularis,39.21,20.48
Emys orbicularis,39.21,20.48
Emys orbicularis,39.21,26.17
Emys orbicularis,39.21,26.17
Emys orbicularis,39.21,26.18
Emys orbicularis,39.21,26.23
Emys orbicularis,39.21,26.18
Emys orbicularis,39.21,26.22
Emys orbicularis,39.21,26.17
Emys orbicularis,39.21,26.19
Emys orbicularis,39.21,26.23
Emys orbicularis,39.21,26.17
Emys orbicularis,39.21,26.26
Emys orbicularis,39.2189,26.273401
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.22,26.18
Emys orbicularis,39.22,26.19
Emys orbicularis,39.221134,26.222448
Emys orbicularis,39.228005,-0.383404
Emys orbicularis,39.23,-6.86
Emys orbicularis,39.23,-5.14
Emys orbicularis,39.23,-5.26
Emys orbicularis,39.23,25.99
Emys orbicularis,39.23,20.48
Emys orbicularis,39.23,26.22
Emys orbicularis,39.23,26.22
Emys orbicularis,39.23,-5.26
Emys orbicularis,39.23,-5.14
Emys orbicularis,39.23,-6.86
Emys orbicularis,39.24,20.47
Emys orbicularis,39.24,20.5
Emys orbicularis,39.243587,16.241775
Emys orbicularis,39.25,-4.22
Emys orbicularis,39.25,-4.33
Emys orbicularis,39.25,-4.45
Emys orbicularis,39.25,-3.64
Emys orbicularis,39.25,-3.75
Emys orbicularis,39.25,-4.45
Emys orbicularis,39.25,-4.33
Emys orbicularis,39.25,-4.22
Emys orbicularis,39.25,-3.64
Emys orbicularis,39.252254,20.492796
Emys orbicularis,39.254948,26.164203
Emys orbicularis,39.259722,-4.200247
Emys orbicularis,39.26,26.08
Emys orbicularis,39.26,26.08
Emys orbicularis,39.26,26.08
Emys orbicularis,39.261841,20.451045
Emys orbicularis,39.265444,20.573434
Emys orbicularis,39.269658,48.984441
Emys orbicularis,39.269916,20.581323
Emys orbicularis,39.272684,-5.071341
Emys orbicularis,39.27831,20.571007
Emys orbicularis,39.280323,-6.872828
Emys orbicularis,39.282599,-9.287542
Emys orbicularis,39.29,26.19
Emys orbicularis,39.29,26.2
Emys orbicularis,39.29188,-3.332905
Emys orbicularis,39.3,26.13
Emys orbicularis,39.302317,16.275656
Emys orbicularis,39.308661,20.525325
Emys orbicularis,39.31,-6.04
Emys orbicularis,39.31,-0.27
Emys orbicularis,39.31,20.46
Emys orbicularis,39.31,20.44
Emys orbicularis,39.310001,-0.27
Emys orbicularis,39.311484,20.581823
Emys orbicularis,39.32,-5.15
Emys orbicularis,39.32,-0.39
Emys orbicularis,39.32,-0.39
Emys orbicularis,39.32,-5.15
Emys orbicularis,39.321541,22.826186
Emys orbicularis,39.327309,26.127837
Emys orbicularis,39.33,-4.57
Emys orbicularis,39.335754,-4.58185
Emys orbicularis,39.338866,-8.882511
Emys orbicularis,39.34,-4.1
Emys orbicularis,39.34,-4.22
Emys orbicularis,39.34,-4.33
Emys orbicularis,39.34,-4.45
Emys orbicularis,39.34,-3.99
Emys orbicularis,39.34,-4.45
Emys orbicularis,39.34,-4.33
Emys orbicularis,39.34,-4.22
Emys orbicularis,39.34,-4.1
Emys orbicularis,39.34,-3.99
Emys orbicularis,39.344813,9.417655
Emys orbicularis,39.363532,9.354682
Emys orbicularis,39.376182,20.853559
Emys orbicularis,39.381863,-8.817678
Emys orbicularis,39.384326,26.042431
Emys orbicularis,39.4,-5.85
Emys orbicularis,39.41,-5.5
Emys orbicularis,39.41,-0.39
Emys orbicularis,39.41,-0.62
Emys orbicularis,39.41,-0.62
Emys orbicularis,39.41,-5.5
Emys orbicularis,39.419998,-5.03
Emys orbicularis,39.419998,-4.57
Emys orbicularis,39.42,-4.57
Emys orbicularis,39.42,-5.03
Emys orbicularis,39.43,-4.1
Emys orbicularis,39.43,-4.22
Emys orbicularis,39.43,-4.34
Emys orbicularis,39.43,-4.45
Emys orbicularis,39.43,-2.94
Emys orbicularis,39.43,-4.45
Emys orbicularis,39.43,-4.34
Emys orbicularis,39.43,-4.22
Emys orbicularis,39.43,-4.1
Emys orbicularis,39.440567,19.918041
Emys orbicularis,39.448215,22.670028
Emys orbicularis,39.472158,-5.860999
Emys orbicularis,39.473882,-5.137809
Emys orbicularis,39.485119,-9.058613
Emys orbicularis,39.491408,-9.146639
Emys orbicularis,39.499289,-8.871202
Emys orbicularis,39.5,-5.5
Emys orbicularis,39.5,-0.38
Emys orbicularis,39.5,-0.62
Emys orbicularis,39.5,-0.73
Emys orbicularis,39.5,-0.73
Emys orbicularis,39.5,-0.62
Emys orbicularis,39.5,-0.38
Emys orbicularis,39.5,-5.5
Emys orbicularis,39.512703,9.533335
Emys orbicularis,39.52,-4.34
Emys orbicularis,39.52,2.48
Emys orbicularis,39.52,3.29
Emys orbicularis,39.52,2.71
Emys orbicularis,39.52,-4.22
Emys orbicularis,39.52,19.85
Emys orbicularis,39.52,-4.34
Emys orbicularis,39.52,-4.22
Emys orbicularis,39.533291,20.874813
Emys orbicularis,39.53797,49.115483
Emys orbicularis,39.538055,-7.294344
Emys orbicularis,39.540846,-9.147602
Emys orbicularis,39.543309,-9.168683
Emys orbicularis,39.545598,-9.019399
Emys orbicularis,39.550868,9.424696
Emys orbicularis,39.552742,-9.064117
Emys orbicularis,39.558979,-9.008973
Emys orbicularis,39.58,-0.26
Emys orbicularis,39.580002,-0.26
Emys orbicularis,39.582196,-7.472348
Emys orbicularis,39.59,-0.61
Emys orbicularis,39.59,19.8
Emys orbicularis,39.59,-0.61
Emys orbicularis,39.6,-7.43
Emys orbicularis,39.6002,20.088703
Emys orbicularis,39.602928,20.18008
Emys orbicularis,39.603391,20.019291
Emys orbicularis,39.603687,20.061522
Emys orbicularis,39.60394,20.018968
Emys orbicularis,39.604851,20.009715
Emys orbicularis,39.606294,-5.909895
Emys orbicularis,39.606993,20.054924
Emys orbicularis,39.608234,20.13879
Emys orbicularis,39.609208,3.044232
Emys orbicularis,39.61,19.79
Emys orbicularis,39.61,19.79
Emys orbicularis,39.61,19.79
Emys orbicularis,39.61,19.79
Emys orbicularis,39.61,19.79
Emys orbicularis,39.61,19.79
Emys orbicularis,39.61,19.79
Emys orbicularis,39.611259,20.032573
Emys orbicularis,39.614657,20.032073
Emys orbicularis,39.620486,20.155734
Emys orbicularis,39.620712,3.120743
Emys orbicularis,39.622578,20.009438
Emys orbicularis,39.623529,20.12681
Emys orbicularis,39.624307,20.13553
Emys orbicularis,39.624971,20.098364
Emys orbicularis,39.626863,20.819417
Emys orbicularis,39.627718,20.022367
Emys orbicularis,39.628669,20.090111
Emys orbicularis,39.628849,20.188008
Emys orbicularis,39.629846,19.810085
Emys orbicularis,39.631823,20.073552
Emys orbicularis,39.632899,20.12694
Emys orbicularis,39.63348,20.097879
Emys orbicularis,39.63631,20.05671
Emys orbicularis,39.641316,20.143176
Emys orbicularis,39.64387,20.011072
Emys orbicularis,39.647723,20.014225
Emys orbicularis,39.65,19.79
Emys orbicularis,39.658526,20.119183
Emys orbicularis,39.660107,20.072673
Emys orbicularis,39.660583,20.809832
Emys orbicularis,39.660722,20.017112
Emys orbicularis,39.662749,20.074389
Emys orbicularis,39.664398,-5.943186
Emys orbicularis,39.664784,20.015794
Emys orbicularis,39.665546,-7.328807
Emys orbicularis,39.665957,20.184811
Emys orbicularis,39.669998,-0.26
Emys orbicularis,39.669998,-6.26
Emys orbicularis,39.67,-6.26
Emys orbicularis,39.67,-0.26
Emys orbicularis,39.67,-0.14
Emys orbicularis,39.67,20.87
Emys orbicularis,39.670943,20.910309
Emys orbicularis,39.673878,20.18068
Emys orbicularis,39.675,19.7083
Emys orbicularis,39.675624,20.138493
Emys orbicularis,39.68,-6.84
Emys orbicularis,39.68985,20.058782
Emys orbicularis,39.69,-4.81
Emys orbicularis,39.691297,20.138447
Emys orbicularis,39.694219,20.687083
Emys orbicularis,39.695692,3.140798
Emys orbicularis,39.697672,20.84929
Emys orbicularis,39.697982,-0.368304
Emys orbicularis,39.698599,20.748371
Emys orbicularis,39.7,3.17
Emys orbicularis,39.7,19.83
Emys orbicularis,39.700713,20.12078
Emys orbicularis,39.700996,20.146889
Emys orbicularis,39.701827,-7.306369
Emys orbicularis,39.702168,20.817
Emys orbicularis,39.702766,-7.316243
Emys orbicularis,39.707271,20.01688
Emys orbicularis,39.707345,20.095609
Emys orbicularis,39.708692,20.191062
Emys orbicularis,39.722055,20.030878
Emys orbicularis,39.724234,20.097644
Emys orbicularis,39.72669,20.131766
Emys orbicularis,39.731837,20.146622
Emys orbicularis,39.734574,20.100356
Emys orbicularis,39.735859,20.102573
Emys orbicularis,39.737064,3.056707
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.74,20.02
Emys orbicularis,39.743816,20.15386
Emys orbicularis,39.745681,20.115008
Emys orbicularis,39.745869,20.021725
Emys orbicularis,39.747738,3.118085
Emys orbicularis,39.748653,20.176128
Emys orbicularis,39.749607,20.883911
Emys orbicularis,39.752993,20.053365
Emys orbicularis,39.758647,20.086589
Emys orbicularis,39.759998,-0.26
Emys orbicularis,39.759998,-0.14
Emys orbicularis,39.76,-0.26
Emys orbicularis,39.76,-0.14
Emys orbicularis,39.760649,20.099839
Emys orbicularis,39.763519,20.92694
Emys orbicularis,39.765525,20.000793
Emys orbicularis,39.769939,3.02501
Emys orbicularis,39.77,19.94
Emys orbicularis,39.77,19.94
Emys orbicularis,39.770227,32.643029
Emys orbicularis,39.771538,49.113983
Emys orbicularis,39.771799,20.053313
Emys orbicularis,39.772131,20.01545
Emys orbicularis,39.772302,20.122423
Emys orbicularis,39.773612,20.022845
Emys orbicularis,39.773649,20.869234
Emys orbicularis,39.77565,20.80562
Emys orbicularis,39.77641,20.006349
Emys orbicularis,39.777817,20.172112
Emys orbicularis,39.778339,20.944617
Emys orbicularis,39.779079,44.763802
Emys orbicularis,39.782221,-0.327316
Emys orbicularis,39.784195,20.00449
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.785034,3.115326
Emys orbicularis,39.788353,20.185724
Emys orbicularis,39.788666,20.821331
Emys orbicularis,39.79,19.78
Emys orbicularis,39.79,19.78
Emys orbicularis,39.790344,20.084975
Emys orbicularis,39.792721,20.955353
Emys orbicularis,39.793881,49.13389
Emys orbicularis,39.796492,20.155304
Emys orbicularis,39.7967,3.111395
Emys orbicularis,39.797053,3.102064
Emys orbicularis,39.79821,3.105712
Emys orbicularis,39.79821,3.105712
Emys orbicularis,39.799999,3.18
Emys orbicularis,39.799999,3.06
Emys orbicularis,39.8,3.06
Emys orbicularis,39.8,3.18
Emys orbicularis,39.8,19.82
Emys orbicularis,39.8,19.82
Emys orbicularis,39.802423,20.170753
Emys orbicularis,39.803731,4.347573
Emys orbicularis,39.80804,4.02541
Emys orbicularis,39.81,48.2
Emys orbicularis,39.81,19.84
Emys orbicularis,39.816012,4.289892
Emys orbicularis,39.841801,20.786916
Emys orbicularis,39.8422,4.383017
Emys orbicularis,39.849007,-5.678473
Emys orbicularis,39.849998,-0.14
Emys orbicularis,39.849998,-0.02
Emys orbicularis,39.849998,-5.98
Emys orbicularis,39.85,-5.98
Emys orbicularis,39.85,-6.14
Emys orbicularis,39.85,-0.14
Emys orbicularis,39.85,-0.02
Emys orbicularis,39.853267,3.124024
Emys orbicularis,39.86,-5.63
Emys orbicularis,39.869343,-6.950013
Emys orbicularis,39.87,-6.95
Emys orbicularis,39.876758,20.683943
Emys orbicularis,39.877256,4.104176
Emys orbicularis,39.88,4.11
Emys orbicularis,39.88,4.34
Emys orbicularis,39.88,4.23
Emys orbicularis,39.880001,4.34
Emys orbicularis,39.880001,4.23
Emys orbicularis,39.880001,4.11
Emys orbicularis,39.883464,20.737789
Emys orbicularis,39.884783,3.119172
Emys orbicularis,39.887419,-0.035313
Emys orbicularis,39.889999,3.18
Emys orbicularis,39.89,3.06
Emys orbicularis,39.89,3.18
Emys orbicularis,39.897465,-6.143896
Emys orbicularis,39.90203,4.070402
Emys orbicularis,39.902057,20.629887
Emys orbicularis,39.906404,9.031853
Emys orbicularis,39.907126,9.183352
Emys orbicularis,39.910759,4.098666
Emys orbicularis,39.91081,-0.042867
Emys orbicularis,39.918485,9.72768
Emys orbicularis,39.919611,4.126053
Emys orbicularis,39.919964,20.571303
Emys orbicularis,39.93,9.39
Emys orbicularis,39.934691,20.149236
Emys orbicularis,39.939999,-0.13
Emys orbicularis,39.939999,-0.02
Emys orbicularis,39.939999,0.02
Emys orbicularis,39.94,0.02
Emys orbicularis,39.94,-0.02
Emys orbicularis,39.94,-0.13
Emys orbicularis,39.9414,-6.0914
Emys orbicularis,39.944998,9.102159
Emys orbicularis,39.945222,32.967325
Emys orbicularis,39.945937,3.962975
Emys orbicularis,39.946436,3.962592
Emys orbicularis,39.947631,4.256301
Emys orbicularis,39.950572,4.122696
Emys orbicularis,39.951927,23.565664
Emys orbicularis,39.952267,4.043664
Emys orbicularis,39.959999,-5.17
Emys orbicularis,39.959999,-4.81
Emys orbicularis,39.96,-4.81
Emys orbicularis,39.96,-5.17
Emys orbicularis,39.96,49.4
Emys orbicularis,39.96,9.65
Emys orbicularis,39.963267,-0.171753
Emys orbicularis,39.966317,23.909735
Emys orbicularis,39.97,4.11
Emys orbicularis,39.97,4
Emys orbicularis,39.97,3.88
Emys orbicularis,39.97,4.23
Emys orbicularis,39.97,48.9
Emys orbicularis,39.970001,4.23
Emys orbicularis,39.970001,4.11
Emys orbicularis,39.970001,4
Emys orbicularis,39.970001,3.88
Emys orbicularis,39.98,-3.06
Emys orbicularis,39.98,48.88
Emys orbicularis,39.98,-3.06
Emys orbicularis,39.980255,4.019319
Emys orbicularis,39.987872,-7.521623
Emys orbicularis,39.99,23.87
Emys orbicularis,39.99,47.6
Emys orbicularis,39.990462,-7.285868
Emys orbicularis,39.996254,-0.010378
Emys orbicularis,40.001942,23.507378
Emys orbicularis,40.017484,9.720698
Emys orbicularis,40.024096,4.124726
Emys orbicularis,40.029999,0.13
Emys orbicularis,40.029999,-0.01
Emys orbicularis,40.029999,0.01
Emys orbicularis,40.03,0.01
Emys orbicularis,40.03,-0.01
Emys orbicularis,40.03,0.13
Emys orbicularis,40.038524,4.081593
Emys orbicularis,40.04,4.1
Emys orbicularis,40.044159,4.104187
Emys orbicularis,40.044159,4.104187
Emys orbicularis,40.044159,4.104187
Emys orbicularis,40.049999,-4.93
Emys orbicularis,40.05,-5.05
Emys orbicularis,40.05,-4.93
Emys orbicularis,40.050904,8.546766
Emys orbicularis,40.06,4
Emys orbicularis,40.06,3.88
Emys orbicularis,40.06,4.11
Emys orbicularis,40.06,4.23
Emys orbicularis,40.06,48.86
Emys orbicularis,40.060001,4.23
Emys orbicularis,40.060001,4.11
Emys orbicularis,40.060001,4
Emys orbicularis,40.060001,3.88
Emys orbicularis,40.075833,22.430545
Emys orbicularis,40.095089,23.305157
